Province,Year,role_id,role_label,model_id,scheme_id,scheme_source,fe_label,scenario_id,scenario_label,scenario_family,scenario_description,statistic,baseline_pred,scenario_adjustment,scenario_pred,delta_vs_baseline,rx1day_baseline,rx1day_scenario,rx1day_delta,temperature_proxy_variable,temperature_baseline,temperature_scenario,temperature_delta,amc_baseline,amc_scenario,amc_delta,baseline_mode,baseline_mode_label
上海,2050,main_model,主模型,SYS_08952 | Province: No / Year: Yes,SYS_08952,systematic,Province: No / Year: Yes,amc_reduce_50,AMC reduces 50% by 2050,amc_intervention,"Hold climate and other covariates on their baseline paths, while scaling AMC down linearly each year until it reaches 50% of the baseline path in 2050.",median,28.629659469950855,-1.1468319400387967,27.482827529912058,-1.1468319400387976,115.39469490289476,115.39469490289476,0.0,TA（°C）,1.4174513632153836,1.4174513632153836,0.0,21.600071865568687,10.800035932784343,-10.800035932784343,lancet_ets,Lancet-like ETS baseline
辽宁,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p10,18.81700783666134,-0.11036064285723213,18.70664719380411,-0.11036064285723057,62.220191963655544,51.561743311111115,-10.658448652544429,TA（°C）,1.5160741872309664,1.6883333333333337,0.17225914610236726,8.34132500091781,8.34132500091781,0.0,lancet_ets,Lancet-like ETS baseline
重庆,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p10,29.712679948108168,-1.7860196801238524,27.926660267984314,-1.7860196801238537,43.86207973077786,48.03542058,4.173340849222143,TA（°C）,2.541489009826258,1.3590000000000018,-1.1824890098262562,38.764598076770575,38.764598076770575,0.0,lancet_ets,Lancet-like ETS baseline
陕西,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p10,31.853071955908835,-0.8368447343552047,31.01622722155363,-0.8368447343552035,31.38664933461126,29.88200477777778,-1.5046445568334796,TA（°C）,1.867632396481985,1.3913333333333338,-0.4762990631486512,1.899172380251592,1.899172380251592,0.0,lancet_ets,Lancet-like ETS baseline
青海,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p10,25.122361507963134,2.0710791753436353,27.19344068330677,2.071079175343634,5.951731028433,8.221081311444445,2.2693502830114456,TA（°C）,0.30453701292505897,1.516,1.211462987074941,42.948699921508776,42.948699921508776,0.0,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p10,28.704012042104328,0.057913156322987325,28.761925198427313,0.05791315632298577,26.89610696780329,23.696009153333332,-3.2000978144699594,TA（°C）,1.2997809773965963,1.4069999999999998,0.10721902260340355,14.309545206391352,14.309545206391352,0.0,lancet_ets,Lancet-like ETS baseline
上海,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.629659469950855,0.6410328812293904,29.270692351180244,0.6410328812293891,115.39469490289476,102.84077748777779,-12.55391741511697,TA（°C）,1.4174513632153836,2.0903333333333336,0.67288197011795,21.600071865568687,21.600071865568687,0.0,lancet_ets,Lancet-like ETS baseline
云南,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.920048155908628,0.3263335835053592,30.246381739413987,0.32633358350535957,20.84046911840916,30.45125673,9.61078761159084,TA（°C）,1.6867311929954834,1.669666666666668,-0.017064526328815388,26.550535242086106,26.550535242086106,0.0,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.979943203443046,2.011796649431447,31.991739852874492,2.011796649431446,12.931681364238123,11.96699756633333,-0.9646837979047937,TA（°C）,1.173994030107895,2.422,1.248005969892105,37.273487314670355,37.273487314670355,0.0,lancet_ets,Lancet-like ETS baseline
北京,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,35.76044341101053,0.3632011474666893,36.12364455847722,0.36320114746668963,85.51864526557621,65.93318901555557,-19.58545625002064,TA（°C）,1.4284527955482056,2.09,0.6615472044517943,44.44022075017541,44.44022075017541,0.0,lancet_ets,Lancet-like ETS baseline
吉林,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.383208273313116,0.7036371822595162,31.086845455572632,0.7036371822595164,43.92574370177605,36.32991058111111,-7.595833120664942,TA（°C）,2.0153814116037148,2.615,0.5996185883962855,47.71998904898479,47.71998904898479,0.0,lancet_ets,Lancet-like ETS baseline
四川,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.173766644685863,1.1782065663900103,30.351973211075872,1.1782065663900099,15.418393935188469,24.640788495555555,9.222394560367086,TA（°C）,1.7197284302866265,2.230666666666666,0.5109382363800397,8.560171142003576,8.560171142003576,0.0,lancet_ets,Lancet-like ETS baseline
天津,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.855126377909986,2.927737003215021,31.782863381125008,2.9277370032150216,23.534591889264505,78.61051976555555,55.07592787629105,TA（°C）,1.5860886654694872,2.133000000000001,0.5469113345305137,29.664842313094578,29.664842313094578,0.0,lancet_ets,Lancet-like ETS baseline
宁夏,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,25.51294639342082,1.9792707010245834,27.4922170944454,1.979270701024582,16.651113558278134,25.871754081111114,9.22064052283298,TA（°C）,1.4563861881516817,2.455666666666668,0.9992804785149862,48.49483968641171,48.49483968641171,0.0,lancet_ets,Lancet-like ETS baseline
安徽,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,19.923774906098103,3.1204424702551514,23.044217376353256,3.1204424702551528,0.39409082847862464,57.91675266444445,57.52266183596583,TA（°C）,1.550274700029004,2.1596666666666664,0.6093919666376624,-21.22530456384885,-21.22530456384885,0.0,lancet_ets,Lancet-like ETS baseline
山东,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,26.049221862130043,0.07481309517755425,26.124034957307597,0.07481309517755363,66.69212283533625,56.635811903333334,-10.056310932002916,TA（°C）,1.905396997449165,2.1770000000000014,0.27160300255083647,20.365719551595316,20.365719551595316,0.0,lancet_ets,Lancet-like ETS baseline
山西,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.552800061741905,0.34177307768499265,29.8945731394269,0.3417730776849943,31.23025230049783,36.26905751555556,5.038805215057728,TA（°C）,1.875571851384927,1.9706666666666663,0.09509481528173924,36.08507595798278,36.08507595798278,0.0,lancet_ets,Lancet-like ETS baseline
广东,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.227363841687712,3.90257252991148,34.12993637159919,3.902572529911481,-8.631537342966666,70.26643081888888,78.89796816185554,TA（°C）,0.9705556516618655,1.5763333333333345,0.605777681671469,17.00657975310681,17.00657975310681,0.0,lancet_ets,Lancet-like ETS baseline
广西,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.42963585157488,1.0949064379462816,31.52454228952116,1.0949064379462818,6.445867726925684,55.26067259333334,48.814804866407655,TA（°C）,2.2632810128410634,1.833666666666666,-0.42961434617439753,7.288420506286016,7.288420506286016,0.0,lancet_ets,Lancet-like ETS baseline
新疆,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,25.323679693872077,-0.9784861025187979,24.34519359135328,-0.9784861025187972,3.9681688680408773,4.810554870444443,0.8423860024035661,TA（°C）,2.941051456417414,2.3256666666666668,-0.6153847897507472,57.514673175793874,57.514673175793874,0.0,lancet_ets,Lancet-like ETS baseline
江苏,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,24.48060382742358,1.265089238791179,25.74569306621476,1.2650892387911803,65.94019129570692,78.56464665444446,12.624455358737535,TA（°C）,1.6582233845184673,2.145666666666667,0.48744328214819976,24.77655191255693,24.77655191255693,0.0,lancet_ets,Lancet-like ETS baseline
江西,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.672263369649695,1.0664111747238034,30.7386745443735,1.0664111747238039,52.036710167827735,61.470950845555556,9.434240677727821,TA（°C）,1.6536361897195344,2.091666666666665,0.4380304769471306,46.768596952979884,46.768596952979884,0.0,lancet_ets,Lancet-like ETS baseline
河北,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.61718234329627,-0.6692144361188493,27.94796790717742,-0.6692144361188497,82.19397863597658,43.72953377777778,-38.464444858198796,TA（°C）,1.6888385267034949,2.145333333333335,0.4564948066298402,38.76365370563721,38.76365370563721,0.0,lancet_ets,Lancet-like ETS baseline
河南,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,20.759177746012945,-3.869096972927583,16.890080773085362,-3.869096972927583,130.78396645835275,49.35400902888889,-81.42995742946385,TA（°C）,2.5944696915011694,2.0660000000000007,-0.5284696915011686,31.486217710380878,31.486217710380878,0.0,lancet_ets,Lancet-like ETS baseline
浙江,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,20.42076457436648,4.594382406958324,25.015146981324804,4.594382406958324,-14.404012986043568,65.99813593111112,80.40214891715469,TA（°C）,1.193654729869327,2.187333333333335,0.9936786034640079,23.25870146740567,23.25870146740567,0.0,lancet_ets,Lancet-like ETS baseline
海南,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,27.212778743264707,2.8034501440868302,30.016228887351538,2.803450144086831,67.50588193236415,106.95252656111113,39.44664462874698,TA（°C）,0.7579403403345113,1.580333333333332,0.8223929929988207,15.015436854802296,15.015436854802296,0.0,lancet_ets,Lancet-like ETS baseline
湖北,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.80911874474936,-0.834837903084849,28.97428084166451,-0.8348379030848498,37.339883522154366,52.401300778888896,15.06141725673453,TA（°C）,2.8433712632862562,1.9959999999999989,-0.8473712632862573,18.61951052742359,18.61951052742359,0.0,lancet_ets,Lancet-like ETS baseline
湖南,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,30.382399624793386,-0.6139235215143327,29.768476103279053,-0.6139235215143337,32.73558223131605,47.371748017777776,14.636165786461724,TA（°C）,2.649485484520736,1.9463333333333352,-0.7031521511874006,43.99171573933926,43.99171573933926,0.0,lancet_ets,Lancet-like ETS baseline
甘肃,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.760179756855663,1.4371250678544774,30.19730482471014,1.4371250678544776,8.398881438664631,12.887375066999997,4.488493628335366,TA（°C）,1.6325132922129513,2.4076666666666666,0.7751533744537153,19.419689852083195,19.419689852083195,0.0,lancet_ets,Lancet-like ETS baseline
福建,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,21.884734623855326,2.269239574889864,24.15397419874519,2.2692395748898626,36.12441289967077,56.70274405777777,20.578331158106998,TA（°C）,1.0068762926840753,1.927666666666667,0.9207903739825918,37.84027279164176,37.84027279164176,0.0,lancet_ets,Lancet-like ETS baseline
西藏,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.19774283428031,3.9205056575911765,32.11824849187148,3.9205056575911748,-0.5629474846893467,15.233091560666669,15.796039045356014,TA（°C）,0.373176860057352,2.4080000000000004,2.0348231399426484,45.447500000000055,45.447500000000055,0.0,lancet_ets,Lancet-like ETS baseline
贵州,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,19.382641036551693,-0.4270180780544078,18.955622958497283,-0.4270180780544095,34.739959623708856,40.316400931111104,5.5764413074022485,TA（°C）,2.3676179455051933,1.9819999999999995,-0.3856179455051938,53.879997114461325,53.879997114461325,0.0,lancet_ets,Lancet-like ETS baseline
辽宁,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,18.81700783666134,1.0761891422538157,19.893196978915157,1.076189142253817,62.220191963655544,55.97952108888889,-6.240670874766657,TA（°C）,1.5160741872309664,2.312333333333335,0.7962591461023685,8.34132500091781,8.34132500091781,0.0,lancet_ets,Lancet-like ETS baseline
重庆,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,29.712679948108168,-0.5451865493160228,29.167493398792146,-0.5451865493160213,43.86207973077786,45.33764280222222,1.4755630714443626,TA（°C）,2.541489009826258,2.176000000000002,-0.365489009826256,38.764598076770575,38.764598076770575,0.0,lancet_ets,Lancet-like ETS baseline
陕西,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,31.853071955908835,0.6451950721088919,32.49826702801773,0.6451950721088942,31.38664933461126,33.50422700000001,2.1175776653887475,TA（°C）,1.867632396481985,2.213333333333333,0.34570093685134795,1.899172380251592,1.899172380251592,0.0,lancet_ets,Lancet-like ETS baseline
青海,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,25.122361507963134,3.638748528591388,28.761110036554523,3.638748528591389,5.951731028433,9.137747978111111,3.1860169496781117,TA（°C）,0.30453701292505897,2.451,2.146462987074941,42.948699921508776,42.948699921508776,0.0,lancet_ets,Lancet-like ETS baseline
黑龙江,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp245,SSP2-4.5（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP2-4.5 的省级年度序列，其余协变量保留基线延续路径。,p90,28.704012042104328,1.7352630458228666,30.439275087927193,1.7352630458228653,26.89610696780329,24.636009153333333,-2.260097814469958,TA（°C）,1.2997809773965963,2.408333333333333,1.108552355936737,14.309545206391352,14.309545206391352,0.0,lancet_ets,Lancet-like ETS baseline
上海,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,28.629659469950855,-0.70991032371366,27.919749146237194,-0.709910323713661,115.39469490289476,98.13188859888889,-17.262806304005863,TA（°C）,1.4174513632153836,1.3726666666666674,-0.044784696548716196,21.600071865568687,21.600071865568687,0.0,lancet_ets,Lancet-like ETS baseline
云南,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,29.920048155908628,-0.1872313038188882,29.73281685208974,-0.18723130381888708,20.84046911840916,28.669034507777774,7.828565389368613,TA（°C）,1.6867311929954834,1.3966666666666685,-0.29006452632881485,26.550535242086106,26.550535242086106,0.0,lancet_ets,Lancet-like ETS baseline
内蒙古,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,29.979943203443046,1.2365401211331113,31.216483324576156,1.2365401211331104,12.931681364238123,10.57699756633333,-2.3546837979047925,TA（°C）,1.173994030107895,1.980666666666666,0.8066726365587709,37.273487314670355,37.273487314670355,0.0,lancet_ets,Lancet-like ETS baseline
北京,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,35.76044341101053,0.35846251043533167,36.11890592144586,0.35846251043533073,85.51864526557621,78.02652234888889,-7.492122916687322,TA（°C）,1.4284527955482056,1.8153333333333328,0.3868805377851272,44.44022075017541,44.44022075017541,0.0,lancet_ets,Lancet-like ETS baseline
吉林,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,30.383208273313116,-0.18722819375226807,30.195980079560847,-0.18722819375226862,43.92574370177605,39.50213280333333,-4.423610898442718,TA（°C）,2.0153814116037148,2.0006666666666666,-0.014714744937048163,47.71998904898479,47.71998904898479,0.0,lancet_ets,Lancet-like ETS baseline
四川,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,29.173766644685863,0.2595346530655045,29.433301297751367,0.2595346530655043,15.418393935188469,22.801899606666666,7.383505671478197,TA（°C）,1.7197284302866265,1.7120000000000006,-0.0077284302866258425,8.560171142003576,8.560171142003576,0.0,lancet_ets,Lancet-like ETS baseline
天津,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,28.855126377909986,2.150639746428293,31.00576612433828,2.1506397464282934,23.534591889264505,77.42274198777778,53.88815009851328,TA（°C）,1.5860886654694872,1.6859999999999982,0.09991133453051093,29.664842313094578,29.664842313094578,0.0,lancet_ets,Lancet-like ETS baseline
宁夏,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,25.51294639342082,0.7467674575493921,26.25971385097021,0.7467674575493923,16.651113558278134,25.33953185888889,8.688418300610756,TA（°C）,1.4563861881516817,1.716333333333333,0.2599471451816513,48.49483968641171,48.49483968641171,0.0,lancet_ets,Lancet-like ETS baseline
安徽,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,19.923774906098103,1.8541660094469161,21.77794091554502,1.8541660094469172,0.39409082847862464,51.26230822,50.86821739152138,TA（°C）,1.550274700029004,1.5373333333333363,-0.0129413666956677,-21.22530456384885,-21.22530456384885,0.0,lancet_ets,Lancet-like ETS baseline
山东,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,26.049221862130043,-0.9494693868037953,25.099752475326248,-0.9494693868037949,66.69212283533625,55.803589681111106,-10.888533154225144,TA（°C）,1.905396997449165,1.5713333333333317,-0.3340636641158332,20.365719551595316,20.365719551595316,0.0,lancet_ets,Lancet-like ETS baseline
山西,2050,robust_systematic_2,稳健性模型 3,SYS_09557 | Province: No / Year: Yes,SYS_09557,systematic,Province: No / Year: Yes,ssp370,SSP3-7.0（climate）,climate_ssp,将未来 R1xday 与已支持的温度路径替换为 CCKP SSP3-7.0 的省级年度序列，其余协变量保留基线延续路径。,median,29.552800061741905,-0.2558302182802108,29.296969843461696,-0.25583021828020946,31.23025230049783,34.565724182222226,3.335471881724395,TA（°C）,1.875571851384927,1.6446666666666658,-0.23090518471826127,36.08507595798278,36.08507595798278,0.0,lancet_ets,Lancet-like ETS baseline
